Transaction ID,Date,Customer ID,Gender,Age,Product Category,Product,Quantity,Price per Unit,Total Amount,Region,Payment Method
2595,2024-07-16,CUST_01182,Male,32,Home & Kitchen,Bedsheet,1,29.64,29.64,South,UPI
9887,2024-07-16,CUST_01223,Female,22,Clothing,T-Shirt,1,47.44,47.44,North,UPI
7299,2024-07-16,CUST_01053,Female,40,Sports,Football,2,102.45,204.9,North,Cash
2038,2024-07-16,CUST_01636,Female,44,Sports,Running Shoes,1,60.13,60.13,West,Credit Card
5733,2024-07-16,CUST_01137,Female,32,Clothing,Jacket,3,72.29,216.87,South,Credit Card
8593,2024-07-16,CUST_00570,Female,26,Electronics,Bluetooth Speaker,3,596.62,1789.86,South,Debit Card
4566,2024-07-16,CUST_01545,Female,56,Clothing,Hoodie,2,63.19,126.38,South,Credit Card
9726,2024-07-16,CUST_01351,Female,27,Sports,Dumbbells,1,143.38,143.38,North,Debit Card
10003,2024-07-16,CUST_00849,Female,43,Clothing,Sneakers,1,59.63,59.63,South,Debit Card
3355,2024-07-16,CUST_01047,Male,30,Clothing,Shorts,1,107.04,107.04,West,Credit Card
10320,2024-07-17,CUST_01285,Male,36,Electronics,Bluetooth Speaker,5,267.69,1338.45,North,Cash
2889,2024-07-17,CUST_00540,Female,23,Clothing,Hoodie,3,112.03,336.09,North,Cash
10437,2024-07-17,CUST_01998,Female,53,Home & Kitchen,Storage Container,5,126.07,630.35,South,Credit Card
6568,2024-07-17,CUST_00388,Female,42,Home & Kitchen,Bedsheet,1,31.17,31.17,East,UPI
2870,2024-07-17,CUST_00961,Female,32,Sports,Skipping Rope,5,173.21,866.05,South,Cash
1510,2024-07-17,CUST_01815,Female,25,Electronics,Laptop,2,721.0,1442.0,West,Debit Card
6029,2024-07-17,CUST_01417,Male,20,Electronics,Power Bank,1,176.14,176.14,North,Debit Card
5673,2024-07-17,CUST_00705,Male,69,Sports,Football,1,48.49,48.49,East,UPI
7620,2024-07-17,CUST_00021,Female,60,Beauty,Moisturizer,1,52.95,52.95,East,Debit Card
2354,2024-07-17,CUST_01834,Female,64,Food,Organic Honey,2,22.34,44.68,East,Credit Card
1305,2024-07-17,CUST_00084,Male,19,Sports,Cricket Bat,2,17.3,34.6,East,Cash
1197,2024-07-17,CUST_01090,Male,56,Electronics,Power Bank,1,416.02,416.02,West,Debit Card
8824,2024-07-18,CUST_00221,Female,26,Clothing,T-Shirt,1,87.38,87.38,West,UPI
7518,2024-07-18,CUST_01278,Male,39,Electronics,Bluetooth Speaker,1,526.92,526.92,West,Credit Card
3967,2024-07-18,CUST_01218,Male,59,Sports,Water Bottle,3,150.03,450.09,East,Debit Card
6484,2024-07-18,CUST_01084,Male,26,Clothing,Sneakers,1,44.06,44.06,North,UPI
10394,2024-07-18,CUST_01967,Female,31,Home & Kitchen,Wall Clock,3,246.84,740.52,South,Credit Card
2344,2024-07-18,CUST_01472,Female,19,Sports,Cricket Bat,4,198.67,794.68,North,Debit Card
6039,2024-07-18,CUST_01427,Female,67,Home & Kitchen,Table Lamp,3,56.71,170.13,East,Credit Card
3215,2024-07-18,CUST_01333,Male,42,Clothing,Sneakers,1,124.86,124.86,North,Debit Card
8795,2024-07-18,CUST_01898,Male,51,Sports,Skipping Rope,3,31.56,94.68,East,Credit Card
4917,2024-07-19,CUST_01534,Female,27,Beauty,Lipstick,2,20.89,41.78,North,Cash
3827,2024-07-19,CUST_00761,Male,53,Beauty,Perfume,1,94.44,94.44,East,Credit Card
7616,2024-07-19,CUST_00551,Female,58,Sports,Skipping Rope,1,89.01,89.01,North,Cash
10187,2024-07-19,CUST_00798,Female,31,Clothing,Dress,3,16.69,50.07,North,Debit Card
7785,2024-07-19,CUST_00746,Female,32,Beauty,Moisturizer,4,98.32,393.28,North,Debit Card
5987,2024-07-19,CUST_00316,Male,70,Home & Kitchen,Wall Clock,3,202.46,607.38,South,Credit Card
3957,2024-07-19,CUST_01018,Male,51,Food,Mixed Nuts,3,30.37,91.11,South,UPI
3370,2024-07-19,CUST_01179,Male,47,Electronics,USB Cable,4,646.79,2587.16,East,Cash
5149,2024-07-19,CUST_01700,Male,37,Home & Kitchen,Wall Clock,6,211.05,1266.3,South,Credit Card
8948,2024-07-19,CUST_01534,Female,27,Food,Green Tea,5,11.72,58.6,North,Credit Card
8524,2024-07-19,CUST_00494,Male,18,Electronics,Smart Watch,5,714.19,3570.95,East,Credit Card
5424,2024-07-19,CUST_01760,Female,51,Clothing,Dress,1,62.98,62.98,East,Credit Card
1076,2024-07-19,CUST_00480,Female,45,Electronics,Tablet,2,187.44,374.88,North,Cash
2860,2024-07-19,CUST_00794,Male,61,Food,Mixed Nuts,1,34.76,34.76,East,UPI
5137,2024-07-19,CUST_00843,Male,52,Food,Mixed Nuts,2,18.09,36.18,North,Debit Card
1160,2024-07-19,CUST_01816,Male,33,Electronics,Bluetooth Speaker,3,601.2,1803.6,East,Cash
2987,2024-07-19,CUST_00635,Male,54,Electronics,Tablet,4,86.4,345.6,North,Cash
1985,2024-07-19,CUST_01305,Male,63,Beauty,Eye Shadow,3,116.64,349.92,North,Debit Card
5590,2024-07-20,CUST_00540,Female,23,Home & Kitchen,Storage Container,1,139.25,139.25,North,Debit Card
10895,2024-07-20,CUST_00864,Male,40,Beauty,Lipstick,2,53.12,106.24,East,Debit Card
1087,2024-07-20,CUST_01880,Male,25,Beauty,Hair Oil,1,63.99,63.99,South,UPI
9178,2024-07-20,CUST_00508,Female,34,Clothing,Formal Shirt,1,19.41,19.41,West,Cash
10839,2024-07-20,CUST_00771,Male,20,Sports,Running Shoes,1,181.26,181.26,South,Debit Card
2990,2024-07-20,CUST_00240,Male,58,Beauty,Moisturizer,4,24.18,96.72,East,Cash
9088,2024-07-20,CUST_00598,Female,60,Home & Kitchen,Table Lamp,3,200.73,602.19,North,Credit Card
3913,2024-07-20,CUST_00955,Female,42,Clothing,T-Shirt,7,134.92,944.44,West,UPI
8161,2024-07-20,CUST_00157,Female,30,Home & Kitchen,Bedsheet,1,227.25,227.25,West,Credit Card
5194,2024-07-20,CUST_00069,Female,42,Electronics,Tablet,6,64.17,385.02,West,Debit Card
2620,2024-07-20,CUST_01985,Male,22,Electronics,Smart Watch,2,497.87,995.74,West,Cash
5226,2024-07-20,CUST_01240,Male,20,Home & Kitchen,Knife Set,1,108.65,108.65,South,Debit Card
8047,2024-07-20,CUST_00301,Female,64,Beauty,Moisturizer,4,75.68,302.72,West,UPI
8979,2024-07-21,CUST_00925,Male,22,Electronics,Bluetooth Speaker,1,445.46,445.46,West,Credit Card
9117,2024-07-21,CUST_00473,Female,48,Home & Kitchen,Blender,6,240.07,1440.42,East,Credit Card
1720,2024-07-21,CUST_01086,Male,50,Home & Kitchen,Wall Clock,1,48.99,48.99,East,Credit Card
4882,2024-07-21,CUST_00918,Female,40,Home & Kitchen,Knife Set,1,233.85,233.85,North,Debit Card
4895,2024-07-21,CUST_00599,Male,63,Beauty,Sunscreen,3,68.88,206.64,South,Credit Card
5989,2024-07-21,CUST_01594,Male,31,Home & Kitchen,Wall Clock,1,58.11,58.11,South,Credit Card
8588,2024-07-21,CUST_00231,Male,47,Home & Kitchen,Pillow,4,146.83,587.32,North,Cash
3027,2024-07-21,CUST_00387,Female,19,Beauty,Hair Oil,1,87.06,87.06,West,Debit Card
2318,2024-07-21,CUST_01889,Female,50,Home & Kitchen,Wall Clock,1,59.2,59.2,South,Credit Card
5450,2024-07-21,CUST_00149,Male,57,Clothing,Dress,2,141.67,283.34,East,Credit Card
3138,2024-07-21,CUST_00316,Male,70,Home & Kitchen,Knife Set,2,15.48,30.96,South,Credit Card
10308,2024-07-21,CUST_00109,Male,38,Sports,Football,3,108.79,326.37,North,UPI
1003,2024-07-21,CUST_01948,Male,65,Beauty,Face Wash,2,107.85,215.7,West,Cash
6824,2024-07-21,CUST_00101,Female,30,Clothing,Jacket,1,102.9,102.9,South,Credit Card
4017,2024-07-22,CUST_01360,Male,34,Sports,Football,2,92.25,184.5,East,Credit Card
9846,2024-07-22,CUST_01100,Female,44,Home & Kitchen,Cookware Set,2,157.95,315.9,West,Credit Card
2875,2024-07-22,CUST_00609,Female,56,Clothing,Sneakers,3,64.46,193.38,East,Credit Card
2004,2024-07-22,CUST_01990,Male,69,Electronics,Power Bank,2,393.28,786.56,West,Cash
6351,2024-07-22,CUST_00377,Male,38,Electronics,Smart Watch,2,561.01,1122.02,South,UPI
9073,2024-07-22,CUST_01612,Female,59,Beauty,Hair Oil,2,88.96,177.92,East,Credit Card
10286,2024-07-22,CUST_00858,Male,43,Clothing,Dress,4,62.89,251.56,North,UPI
4125,2024-07-22,CUST_00593,Female,48,Home & Kitchen,Pillow,1,212.04,212.04,West,Cash
2365,2024-07-22,CUST_00806,Male,42,Home & Kitchen,Table Lamp,5,215.96,1079.8,North,Cash
9788,2024-07-22,CUST_00088,Female,48,Beauty,Eye Shadow,6,54.79,328.74,North,Credit Card
1973,2024-07-22,CUST_01261,Male,41,Home & Kitchen,Wall Clock,4,131.54,526.16,South,Credit Card
6936,2024-07-22,CUST_01906,Female,20,Sports,Football,1,139.4,139.4,East,Credit Card
4220,2024-07-22,CUST_00890,Male,50,Clothing,Hoodie,2,77.93,155.86,West,Credit Card
4774,2024-07-22,CUST_01150,Female,29,Beauty,Moisturizer,3,63.76,191.28,East,Credit Card
9911,2024-07-22,CUST_01004,Male,35,Home & Kitchen,Blender,1,154.29,154.29,North,Credit Card
6867,2024-07-22,CUST_00631,Female,35,Electronics,Laptop,3,762.11,2286.33,East,UPI
9506,2024-07-22,CUST_00387,Female,19,Clothing,Shorts,5,148.59,742.95,West,Debit Card
2896,2024-07-22,CUST_01783,Female,24,Sports,Yoga Mat,2,198.77,397.54,West,Debit Card
9220,2024-07-22,CUST_00837,Female,18,Sports,Skipping Rope,4,185.42,741.68,North,Cash
10553,2024-07-22,CUST_01870,Male,65,Food,Mixed Nuts,2,3.17,6.34,East,Credit Card
5282,2024-07-23,CUST_01791,Female,32,Home & Kitchen,Bedsheet,2,82.22,164.44,North,Cash
3974,2024-07-23,CUST_00445,Male,55,Food,Organic Honey,1,13.84,13.84,East,Debit Card
5507,2024-07-23,CUST_01726,Female,43,Electronics,Bluetooth Speaker,5,45.17,225.85,East,Debit Card
2742,2024-07-23,CUST_00867,Female,38,Electronics,USB Cable,4,210.23,840.92,East,Credit Card
10235,2024-07-23,CUST_01508,Female,47,Beauty,Moisturizer,2,113.46,226.92,East,Credit Card
5091,2024-07-23,CUST_01889,Female,50,Electronics,Tablet,2,218.89,437.78,South,Debit Card
10145,2024-07-23,CUST_00682,Male,38,Home & Kitchen,Pillow,1,61.31,61.31,South,UPI
8561,2024-07-24,CUST_01637,Female,47,Sports,Yoga Mat,2,195.28,390.56,South,Debit Card
4762,2024-07-24,CUST_00801,Male,34,Clothing,Sneakers,5,100.56,502.8,East,Credit Card
8743,2024-07-24,CUST_01734,Female,62,Home & Kitchen,Knife Set,1,32.04,32.04,East,Debit Card
10039,2024-07-24,CUST_01998,Female,53,Beauty,Foundation,2,6.27,12.54,South,Debit Card
10502,2024-07-24,CUST_00943,Female,42,Home & Kitchen,Wall Clock,6,107.32,643.92,West,Cash
1385,2024-07-24,CUST_01762,Male,32,Electronics,Power Bank,5,745.25,3726.25,East,Cash
10724,2024-07-24,CUST_00726,Female,68,Sports,Resistance Band,3,100.0,300.0,North,Debit Card
6848,2024-07-24,CUST_01744,Male,62,Electronics,Power Bank,1,654.42,654.42,West,Credit Card
5495,2024-07-24,CUST_01989,Male,47,Beauty,Sunscreen,2,94.88,189.76,North,Credit Card
2954,2024-07-24,CUST_01024,Male,38,Food,Protein Bar,6,11.59,69.54,North,Debit Card
10463,2024-07-24,CUST_01942,Male,18,Sports,Cricket Bat,2,66.85,133.7,West,Cash
6558,2024-07-24,CUST_01435,Female,39,Food,Olive Oil,3,10.83,32.49,East,Credit Card
6648,2024-07-24,CUST_01625,Male,23,Sports,Water Bottle,2,39.14,78.28,North,Credit Card
6766,2024-07-25,CUST_01223,Female,22,Home & Kitchen,Storage Container,3,220.56,661.68,North,UPI
2792,2024-07-25,CUST_00451,Male,70,Electronics,Laptop,1,283.38,283.38,South,UPI
6413,2024-07-25,CUST_01226,Male,36,Electronics,Power Bank,3,199.66,598.98,West,UPI
4500,2024-07-25,CUST_01963,Female,53,Home & Kitchen,Storage Container,4,103.73,414.92,East,Cash
4081,2024-07-25,CUST_01906,Female,20,Clothing,Shorts,2,99.56,199.12,East,Cash
1806,2024-07-25,CUST_00349,Male,21,Clothing,Shorts,5,118.8,594.0,East,UPI
2767,2024-07-25,CUST_00443,Male,30,Clothing,Jeans,1,98.26,98.26,West,Cash
9968,2024-07-25,CUST_01313,Female,46,Sports,Water Bottle,1,193.48,193.48,West,Cash
10610,2024-07-25,CUST_00979,Male,64,Clothing,Dress,3,47.47,142.41,West,Cash
2404,2024-07-25,CUST_00110,Female,64,Beauty,Eye Shadow,4,58.29,233.16,East,UPI
10230,2024-07-25,CUST_01752,Male,68,Food,Peanut Butter,3,26.66,79.98,South,UPI
7777,2024-07-25,CUST_01449,Female,55,Home & Kitchen,Pillow,1,193.36,193.36,South,Cash
2066,2024-07-25,CUST_00379,Male,57,Clothing,Jeans,3,37.39,112.17,East,Credit Card
2802,2024-07-25,CUST_01555,Male,52,Sports,Football,6,19.13,114.78,East,UPI
6065,2024-07-25,CUST_01460,Female,34,Home & Kitchen,Cookware Set,2,100.58,201.16,West,UPI
2573,2024-07-25,CUST_01493,Male,25,Home & Kitchen,Knife Set,2,199.42,398.84,East,Credit Card
1829,2024-07-25,CUST_00796,Female,43,Electronics,Power Bank,2,93.81,187.62,South,Credit Card
10593,2024-07-26,CUST_00059,Female,19,Electronics,Laptop,1,793.9,793.9,South,Credit Card
4117,2024-07-26,CUST_00717,Male,58,Beauty,Foundation,1,112.99,112.99,West,Credit Card
5922,2024-07-26,CUST_00328,Male,25,Clothing,Jeans,1,15.64,15.64,North,Debit Card
3669,2024-07-26,CUST_00838,Male,18,Electronics,Headphones,2,316.79,633.58,West,UPI
2472,2024-07-26,CUST_00926,Female,62,Clothing,Jeans,2,129.3,258.6,East,UPI
6197,2024-07-26,CUST_00419,Male,27,Beauty,Lipstick,4,14.87,59.48,North,Debit Card
3535,2024-07-26,CUST_00371,Female,65,Food,Organic Honey,3,24.08,72.24,South,Debit Card
1960,2024-07-26,CUST_01924,Male,59,Electronics,Smart Watch,1,788.74,788.74,North,Debit Card
4138,2024-07-26,CUST_00727,Female,20,Clothing,Dress,1,119.41,119.41,East,UPI
8136,2024-07-26,CUST_00756,Male,46,Clothing,Shorts,3,84.55,253.65,South,UPI
8080,2024-07-26,CUST_00921,Male,64,Beauty,Lipstick,6,83.75,502.5,West,UPI
10807,2024-07-26,CUST_01217,Male,37,Clothing,Dress,1,52.76,52.76,East,Cash
5029,2024-07-26,CUST_01389,Female,46,Sports,Skipping Rope,2,66.41,132.82,East,Credit Card
4794,2024-07-26,CUST_00697,Male,31,Food,Olive Oil,2,30.71,61.42,West,Cash
8328,2024-07-26,CUST_00024,Female,37,Home & Kitchen,Cookware Set,2,74.05,148.1,East,Cash
10197,2024-07-26,CUST_01698,Male,61,Food,Olive Oil,2,24.6,49.2,East,Credit Card
1326,2024-07-26,CUST_01493,Male,25,Electronics,Smart Watch,3,715.12,2145.36,East,Credit Card
4045,2024-07-26,CUST_01924,Male,59,Clothing,Jeans,2,106.79,213.58,North,Debit Card
3205,2024-07-27,CUST_01326,Female,32,Electronics,Power Bank,2,212.58,425.16,North,Cash
4707,2024-07-27,CUST_01685,Male,64,Food,Green Tea,1,16.75,16.75,North,UPI
7807,2024-07-27,CUST_01766,Female,39,Sports,Yoga Mat,1,154.45,154.45,North,Debit Card
5832,2024-07-27,CUST_00954,Male,56,Food,Protein Bar,2,26.92,53.84,South,Debit Card
6436,2024-07-27,CUST_00345,Female,18,Home & Kitchen,Table Lamp,3,184.99,554.97,South,Credit Card
9595,2024-07-27,CUST_00526,Female,25,Clothing,Formal Shirt,1,108.92,108.92,North,Credit Card
7583,2024-07-27,CUST_00334,Female,42,Home & Kitchen,Knife Set,2,69.25,138.5,West,Debit Card
1724,2024-07-28,CUST_00816,Female,40,Clothing,Jacket,1,73.88,73.88,North,UPI
7696,2024-07-28,CUST_00408,Female,31,Clothing,Shorts,3,59.02,177.06,North,UPI
6651,2024-07-28,CUST_01339,Male,34,Food,Granola,5,8.87,44.35,North,UPI
8748,2024-07-28,CUST_00903,Female,41,Electronics,Smartphone,1,786.85,786.85,East,UPI
1266,2024-07-28,CUST_00047,Male,34,Home & Kitchen,Storage Container,1,228.7,228.7,South,Credit Card
6072,2024-07-28,CUST_00273,Male,25,Clothing,Jeans,2,112.78,225.56,West,Debit Card
5948,2024-07-28,CUST_01035,Male,30,Beauty,Hair Oil,2,16.61,33.22,West,Debit Card
5909,2024-07-28,CUST_01131,Female,44,Food,Mixed Nuts,3,13.21,39.63,North,Debit Card
10624,2024-07-28,CUST_01274,Female,63,Electronics,Laptop,3,168.68,506.04,West,Cash
7244,2024-07-28,CUST_01148,Male,68,Clothing,T-Shirt,2,32.15,64.3,South,Debit Card
10076,2024-07-28,CUST_01410,Male,37,Clothing,Jacket,1,65.96,65.96,South,UPI
3537,2024-07-28,CUST_00088,Female,48,Electronics,Tablet,1,228.22,228.22,North,Debit Card
10957,2024-07-28,CUST_00772,Male,23,Clothing,T-Shirt,1,141.84,141.84,West,Credit Card
7377,2024-07-28,CUST_01372,Female,19,Beauty,Sunscreen,4,70.62,282.48,North,UPI
4579,2024-07-28,CUST_00403,Male,49,Food,Granola,4,11.03,44.12,South,Cash
3614,2024-07-28,CUST_00292,Female,44,Home & Kitchen,Pillow,2,169.56,339.12,North,Credit Card
7388,2024-07-29,CUST_00343,Male,53,Electronics,Tablet,2,304.24,608.48,West,UPI
4332,2024-07-29,CUST_01556,Male,27,Sports,Yoga Mat,7,179.64,1257.48,West,Debit Card
4137,2024-07-29,CUST_01202,Male,64,Beauty,Sunscreen,3,63.93,191.79,South,Credit Card
3231,2024-07-29,CUST_01763,Female,22,Home & Kitchen,Pillow,2,56.93,113.86,West,Credit Card
3917,2024-07-29,CUST_01883,Female,70,Clothing,Jeans,1,139.36,139.36,East,Credit Card
5729,2024-07-29,CUST_01831,Male,24,Electronics,Laptop,2,441.0,882.0,East,Debit Card
9276,2024-07-29,CUST_01460,Female,34,Home & Kitchen,Cookware Set,1,107.99,107.99,West,UPI
5486,2024-07-29,CUST_00350,Male,22,Beauty,Face Wash,4,9.88,39.52,South,Cash
6218,2024-07-29,CUST_00294,Female,41,Home & Kitchen,Cookware Set,1,228.41,228.41,West,Debit Card
10578,2024-07-29,CUST_00281,Female,56,Clothing,T-Shirt,2,31.33,62.66,South,Cash
9109,2024-07-29,CUST_01320,Female,20,Sports,Cricket Bat,2,14.55,29.1,North,Credit Card
7096,2024-07-29,CUST_01178,Male,29,Electronics,USB Cable,1,500.19,500.19,West,UPI
5646,2024-07-29,CUST_00324,Female,56,Beauty,Moisturizer,2,45.61,91.22,West,Credit Card
2345,2024-07-29,CUST_00878,Male,42,Clothing,Jeans,7,82.21,575.47,West,Credit Card
9707,2024-07-30,CUST_00849,Female,43,Clothing,T-Shirt,1,53.82,53.82,South,Debit Card
1764,2024-07-30,CUST_01166,Male,48,Sports,Water Bottle,2,58.84,117.68,West,Debit Card
8618,2024-07-30,CUST_01870,Male,65,Home & Kitchen,Blender,1,116.01,116.01,East,Debit Card
9331,2024-07-30,CUST_00614,Male,67,Food,Granola,2,3.1,6.2,East,UPI
5929,2024-07-30,CUST_00709,Female,30,Sports,Resistance Band,1,73.38,73.38,West,Credit Card
7157,2024-07-30,CUST_01360,Male,34,Electronics,USB Cable,4,437.81,1751.24,East,Cash
10666,2024-07-30,CUST_00304,Female,44,Home & Kitchen,Knife Set,2,99.34,198.68,East,UPI
7668,2024-07-30,CUST_01845,Female,60,Sports,Yoga Mat,4,143.49,573.96,North,Credit Card
2164,2024-07-30,CUST_00898,Female,58,Home & Kitchen,Wall Clock,5,66.58,332.9,West,Cash
10698,2024-07-30,CUST_01368,Male,18,Beauty,Lipstick,2,7.7,15.4,West,Debit Card
9374,2024-07-30,CUST_00894,Male,66,Home & Kitchen,Bedsheet,5,247.51,1237.55,North,Credit Card
3277,2024-07-30,CUST_00874,Male,35,Home & Kitchen,Knife Set,1,65.34,65.34,South,Credit Card
9732,2024-07-30,CUST_00386,Male,61,Clothing,Jeans,4,10.55,42.2,West,Cash
2905,2024-07-31,CUST_00392,Female,59,Home & Kitchen,Table Lamp,1,84.15,84.15,South,Credit Card
7336,2024-07-31,CUST_00794,Male,61,Food,Mixed Nuts,4,8.9,35.6,East,UPI
7702,2024-07-31,CUST_00010,Male,25,Beauty,Foundation,4,118.32,473.28,East,UPI
5597,2024-07-31,CUST_00555,Female,67,Food,Peanut Butter,4,24.93,99.72,North,UPI
1654,2024-07-31,CUST_00718,Female,68,Food,Mixed Nuts,3,30.64,91.92,North,UPI
10132,2024-08-01,CUST_01615,Female,29,Clothing,Hoodie,3,97.21,291.63,North,UPI
5084,2024-08-01,CUST_00957,Male,32,Beauty,Eye Shadow,4,92.29,369.16,South,Debit Card
1463,2024-08-01,CUST_01037,Female,55,Clothing,Dress,1,54.88,54.88,South,Credit Card
7664,2024-08-01,CUST_00390,Female,49,Sports,Yoga Mat,1,190.42,190.42,East,Credit Card
8574,2024-08-01,CUST_01428,Female,27,Electronics,Smartphone,2,414.91,829.82,West,Credit Card
1218,2024-08-01,CUST_01281,Male,59,Food,Olive Oil,3,28.81,86.43,South,Credit Card
8687,2024-08-01,CUST_01219,Female,28,Sports,Cricket Bat,2,102.97,205.94,East,UPI
9318,2024-08-01,CUST_01947,Female,41,Home & Kitchen,Table Lamp,3,169.99,509.97,North,UPI
10735,2024-08-01,CUST_00667,Female,19,Sports,Football,1,93.5,93.5,East,Credit Card
1620,2024-08-02,CUST_01302,Male,68,Home & Kitchen,Bedsheet,2,223.53,447.06,South,Debit Card
8020,2024-08-02,CUST_00695,Female,27,Home & Kitchen,Bedsheet,3,178.08,534.24,West,Cash
10732,2024-08-02,CUST_00792,Female,48,Home & Kitchen,Table Lamp,2,33.21,66.42,North,Debit Card
2834,2024-08-02,CUST_00474,Female,42,Electronics,Laptop,2,136.41,272.82,North,Credit Card
3603,2024-08-02,CUST_00714,Female,37,Food,Dark Chocolate,1,32.73,32.73,North,UPI
1628,2024-08-02,CUST_00265,Male,63,Food,Olive Oil,4,7.24,28.96,South,Debit Card
3731,2024-08-02,CUST_00955,Female,42,Clothing,T-Shirt,2,119.16,238.32,West,UPI
8724,2024-08-02,CUST_00004,Male,34,Beauty,Perfume,3,62.33,186.99,East,UPI
4102,2024-08-02,CUST_01993,Male,52,Food,Peanut Butter,1,39.69,39.69,West,Credit Card
8756,2024-08-02,CUST_00030,Male,32,Home & Kitchen,Pillow,1,55.72,55.72,North,UPI
4208,2024-08-02,CUST_00901,Female,37,Clothing,Shorts,1,33.65,33.65,West,UPI
6670,2024-08-02,CUST_00646,Female,44,Home & Kitchen,Storage Container,4,217.73,870.92,East,Credit Card
1743,2024-08-02,CUST_00489,Female,67,Home & Kitchen,Knife Set,1,165.47,165.47,East,Credit Card
10305,2024-08-02,CUST_00590,Male,27,Clothing,Shorts,1,106.02,106.02,East,Credit Card
4405,2024-08-02,CUST_00079,Female,42,Beauty,Sunscreen,2,119.97,239.94,South,UPI
5964,2024-08-02,CUST_00366,Male,36,Home & Kitchen,Pillow,3,94.03,282.09,West,UPI
5527,2024-08-03,CUST_00997,Male,70,Home & Kitchen,Cookware Set,2,43.28,86.56,South,Credit Card
7977,2024-08-03,CUST_01531,Male,36,Food,Olive Oil,1,3.46,3.46,South,Credit Card
5956,2024-08-03,CUST_01941,Male,35,Sports,Skipping Rope,5,8.13,40.65,West,UPI
3160,2024-08-03,CUST_00540,Female,23,Electronics,Tablet,3,639.55,1918.65,North,Credit Card
5960,2024-08-03,CUST_00072,Male,25,Electronics,Tablet,1,479.82,479.82,West,Credit Card
10969,2024-08-03,CUST_00166,Female,65,Home & Kitchen,Cookware Set,4,48.69,194.76,West,Credit Card
4336,2024-08-03,CUST_01441,Male,27,Clothing,Sneakers,3,82.74,248.22,North,Credit Card
8677,2024-08-03,CUST_01754,Male,56,Home & Kitchen,Knife Set,4,121.47,485.88,South,Cash
2199,2024-08-03,CUST_01652,Male,51,Beauty,Perfume,4,44.73,178.92,West,Credit Card
8174,2024-08-03,CUST_00056,Male,57,Home & Kitchen,Bedsheet,1,26.73,26.73,West,Cash
10940,2024-08-03,CUST_00040,Female,31,Home & Kitchen,Pillow,1,172.02,172.02,South,Cash
1852,2024-08-03,CUST_00971,Female,54,Food,Organic Honey,5,19.03,95.15,East,Debit Card
7595,2024-08-03,CUST_01543,Male,36,Home & Kitchen,Blender,4,177.42,709.68,South,Credit Card
7393,2024-08-04,CUST_01390,Female,22,Home & Kitchen,Storage Container,1,216.96,216.96,South,Credit Card
8702,2024-08-04,CUST_01308,Male,24,Electronics,USB Cable,1,477.12,477.12,South,UPI
4681,2024-08-04,CUST_00730,Male,65,Clothing,Sneakers,1,17.77,17.77,East,Debit Card
1399,2024-08-04,CUST_00955,Female,42,Food,Granola,1,31.49,31.49,West,UPI
10822,2024-08-04,CUST_01249,Female,43,Clothing,Hoodie,2,75.59,151.18,North,Credit Card
4033,2024-08-04,CUST_00062,Male,53,Food,Granola,3,24.17,72.51,North,UPI
8630,2024-08-04,CUST_01540,Female,57,Beauty,Perfume,1,116.28,116.28,West,Debit Card
3341,2024-08-04,CUST_00560,Male,68,Sports,Water Bottle,2,175.32,350.64,West,UPI
5605,2024-08-04,CUST_01079,Female,70,Sports,Running Shoes,3,42.07,126.21,East,UPI
4738,2024-08-04,CUST_00077,Male,66,Home & Kitchen,Pillow,7,83.45,584.15,West,UPI
4631,2024-08-04,CUST_00705,Male,69,Home & Kitchen,Cookware Set,4,144.68,578.72,East,UPI
1389,2024-08-04,CUST_00726,Female,68,Home & Kitchen,Cookware Set,3,143.88,431.64,North,Credit Card
6185,2024-08-05,CUST_01554,Male,21,Electronics,Power Bank,1,584.78,584.78,East,Credit Card
2995,2024-08-05,CUST_01771,Female,35,Food,Dark Chocolate,3,38.31,114.93,East,Debit Card
1420,2024-08-05,CUST_01405,Male,66,Food,Olive Oil,3,7.18,21.54,East,Credit Card
10347,2024-08-05,CUST_00676,Female,58,Beauty,Lipstick,1,113.16,113.16,West,Credit Card
5714,2024-08-05,CUST_00625,Female,67,Beauty,Lipstick,5,34.21,171.05,East,Credit Card
4993,2024-08-05,CUST_01845,Female,60,Beauty,Sunscreen,2,96.43,192.86,North,UPI
4326,2024-08-05,CUST_01784,Female,55,Beauty,Moisturizer,4,108.83,435.32,West,Credit Card
8655,2024-08-05,CUST_00193,Female,28,Electronics,Tablet,2,439.68,879.36,East,UPI
4891,2024-08-05,CUST_01534,Female,27,Sports,Water Bottle,3,103.4,310.2,North,UPI
6492,2024-08-05,CUST_00242,Female,63,Electronics,Smart Watch,1,239.18,239.18,East,Cash
10072,2024-08-05,CUST_01737,Female,51,Home & Kitchen,Knife Set,6,62.62,375.72,North,Debit Card
5639,2024-08-05,CUST_00528,Male,41,Beauty,Face Wash,2,101.12,202.24,South,UPI
2156,2024-08-06,CUST_00662,Female,35,Electronics,Tablet,2,253.4,506.8,West,Cash
8147,2024-08-06,CUST_00036,Female,51,Food,Olive Oil,1,27.01,27.01,East,UPI
5191,2024-08-06,CUST_01180,Male,48,Beauty,Lipstick,1,14.08,14.08,South,UPI
9346,2024-08-06,CUST_00710,Male,53,Food,Olive Oil,2,18.02,36.04,West,UPI
